https,iframe,ip,length_hostname,length_url,nb_and,nb_at,nb_dots,nb_hyphens,nb_percent,nb_underscore,num_subdomains,popup_window,submit_email,label
0,0,0,27,69,0,0,3,3,0,0,1,0,0,0
0,1,0,21,115,0,0,2,10,0,0,1,0,0,0
0,1,0,16,81,0,0,1,0,5,0,0,0,0,0
0,1,0,25,64,0,0,1,3,0,0,0,0,1,0
0,0,0,12,103,0,0,1,10,0,0,0,0,1,0
0,1,0,15,65,0,0,1,5,0,0,0,0,1,0
0,1,0,14,60,0,0,2,3,0,1,0,0,0,0
0,0,0,14,117,0,0,3,6,0,0,0,0,0,0
0,0,0,12,110,0,0,3,7,0,0,1,0,1,0
0,1,0,15,104,4,0,1,0,1,1,0,0,0,0
0,0,0,19,68,0,0,3,0,0,1,1,0,0,0
0,0,0,20,75,0,0,2,5,0,0,1,0,1,0
0,0,0,13,67,0,0,2,5,0,0,0,0,0,0
0,0,0,17,80,0,0,1,7,0,0,0,0,0,0
0,1,0,13,68,0,0,2,0,0,0,0,0,0,0
0,0,0,13,108,0,0,3,0,0,2,0,0,0,0
0,1,0,42,70,0,0,3,1,0,0,2,0,0,0
0,1,0,23,73,0,0,1,4,0,0,0,0,1,0
0,0,0,16,97,0,0,1,9,0,0,0,0,1,0
0,0,0,16,70,0,0,1,4,0,0,0,0,0,0
0,1,0,17,124,0,0,1,13,0,0,0,0,0,0
0,0,0,16,89,0,0,2,3,0,0,1,0,0,0
0,1,0,29,84,0,0,2,5,0,0,1,0,0,0
0,0,0,17,78,2,0,2,1,0,0,0,0,0,0
0,0,0,21,132,0,0,4,0,0,0,1,0,1,0
0,1,0,15,111,0,0,1,12,0,0,0,1,1,0
0,1,0,16,67,0,0,1,7,0,0,0,0,0,0
0,0,0,21,70,2,0,1,2,0,0,0,0,0,0
0,1,0,18,84,0,0,1,10,0,0,0,0,0,0
0,0,0,12,147,0,0,2,0,0,4,0,0,0,0
0,1,0,15,70,0,0,2,0,1,0,0,0,0,0
0,1,0,26,81,0,0,1,5,0,0,0,0,0,0
0,1,0,14,65,0,0,1,3,0,0,0,0,0,0
0,0,0,13,92,0,0,1,9,0,0,0,0,0,0
0,0,0,23,144,0,0,2,14,0,0,1,0,0,0
0,0,0,20,68,0,0,3,3,0,0,1,0,0,0
0,0,0,17,65,2,0,2,0,0,0,1,0,0,0
0,0,0,33,169,1,0,6,5,0,0,1,0,0,0
0,1,0,8,69,0,0,2,5,0,0,0,0,1,0
0,1,0,28,85,1,0,2,3,0,0,0,0,0,0
0,0,0,16,78,1,0,2,0,0,0,0,0,0,0
0,1,0,16,94,0,0,1,9,0,0,0,0,0,0
0,0,0,16,97,0,0,2,13,0,0,0,0,0,0
0,0,0,16,61,2,0,2,0,0,0,0,0,0,0
0,1,0,13,61,0,0,1,4,0,0,0,0,0,0
0,1,0,9,91,0,0,1,8,0,0,0,0,0,0
0,1,0,11,97,0,0,1,7,0,0,0,0,1,0
0,0,0,10,80,2,0,5,0,0,0,1,0,0,0
0,1,0,13,104,1,0,3,0,0,2,1,0,0,0
0,0,0,14,87,2,0,2,0,0,4,0,0,0,0
0,0,0,22,70,0,0,3,3,0,0,1,0,1,0
0,0,0,13,65,0,0,1,6,0,0,0,0,1,0
0,0,0,24,70,0,0,2,1,0,0,1,0,0,0
0,0,0,13,101,0,0,1,6,3,0,0,0,0,0
0,1,0,29,111,0,0,3,8,0,0,2,0,0,0
0,1,0,26,85,0,0,2,5,0,0,1,0,1,0
0,0,0,12,70,0,0,1,6,0,0,0,0,1,0
0,1,0,11,66,0,0,1,7,0,0,0,0,0,0
0,1,0,28,68,0,0,4,0,0,0,1,0,1,0
0,1,0,31,92,0,0,3,0,0,1,1,0,0,0
0,0,0,19,123,6,0,3,0,0,1,0,0,0,0
0,1,0,19,119,0,0,1,13,0,0,0,1,0,0
0,0,0,22,130,0,0,4,0,8,0,1,0,0,0
0,0,0,26,144,0,0,4,0,8,0,1,0,0,0
0,1,0,37,116,0,0,3,8,0,0,2,1,0,0
0,1,0,18,119,3,0,1,2,0,6,0,0,0,0
0,1,0,28,127,0,0,2,7,0,0,1,0,1,0
0,1,0,18,87,0,0,1,1,0,0,0,0,1,0
0,1,0,8,114,4,0,1,1,2,0,0,0,0,0
0,0,0,14,83,0,0,1,6,0,0,0,0,0,0
0,0,0,30,99,0,0,5,5,0,0,4,0,0,0
0,0,0,27,67,0,0,2,1,0,0,1,0,0,0
0,1,0,21,116,2,0,1,0,0,3,0,0,0,0
0,1,0,21,100,2,0,1,1,0,2,0,0,1,0
0,0,0,17,71,2,0,2,0,0,0,0,0,0,0
0,0,0,23,60,0,0,2,0,0,0,1,0,0,0
0,1,0,16,82,0,0,2,8,0,0,0,0,1,0
0,0,0,31,67,0,0,2,2,0,0,1,0,0,0
0,0,0,25,71,2,0,2,0,0,0,0,0,0,0
0,1,0,15,77,0,0,1,5,0,1,0,0,0,0
0,0,0,15,61,0,0,2,4,0,0,1,0,0,0
0,1,0,16,82,0,0,2,3,0,0,0,0,0,0
0,0,0,13,85,0,0,2,7,0,0,1,0,1,0
0,0,0,19,119,0,0,2,8,0,0,1,0,1,0
0,1,0,16,150,2,0,5,0,0,6,1,0,0,0
0,0,0,13,99,2,0,2,7,0,0,1,0,0,0
0,0,0,29,144,6,0,4,0,0,2,3,0,0,0
0,0,0,19,85,0,0,1,7,0,0,0,0,1,0
0,0,0,20,96,0,0,1,8,0,0,0,0,1,0
0,1,0,20,85,0,0,2,2,0,0,0,0,0,0
0,0,0,33,112,0,0,3,1,2,0,2,0,0,0
0,0,0,12,64,0,0,2,0,0,0,1,0,1,0
0,0,0,23,72,0,0,2,4,0,0,1,0,0,0
0,0,0,18,62,0,0,3,1,0,0,1,0,0,0
0,0,0,14,71,0,0,1,2,2,0,0,0,0,0
0,1,0,11,67,0,0,2,0,0,3,0,0,1,0
0,0,0,10,75,1,0,2,0,0,1,0,0,0,0
0,1,0,8,61,0,0,1,5,0,0,0,0,0,0
0,1,0,10,69,0,0,1,6,0,0,0,1,0,0
0,0,0,10,95,1,0,5,0,0,0,1,0,0,0
0,1,0,16,138,8,0,1,0,0,0,0,0,0,0
0,0,0,25,133,6,0,5,1,1,2,2,0,0,0
0,0,0,10,144,4,0,2,6,2,1,0,0,1,0
0,0,0,25,61,0,0,3,0,0,1,1,0,0,0
0,1,0,16,117,2,0,1,1,1,1,0,0,0,0
0,0,0,17,152,1,0,3,2,3,0,1,0,0,0
0,1,0,24,76,0,0,2,7,0,0,1,0,0,0
0,0,0,18,155,0,0,3,4,0,0,2,0,0,0
0,0,0,24,148,2,0,4,18,0,0,1,0,1,0
0,1,0,12,83,0,0,3,8,0,0,0,0,0,0
0,1,0,16,111,0,0,1,10,0,0,0,0,1,0
0,0,0,15,83,0,0,1,7,0,0,0,0,0,0
0,1,0,17,216,1,0,3,3,0,18,1,0,1,0
0,1,0,12,68,0,0,1,1,0,0,0,0,0,0
0,1,0,17,77,0,0,1,6,0,0,0,0,0,0
0,0,0,12,115,0,0,2,13,0,0,0,0,0,0
0,1,0,12,88,0,0,1,7,0,0,0,0,0,0
0,0,0,16,73,0,0,1,6,0,0,0,0,0,0
0,0,0,18,61,0,0,2,1,0,0,0,0,0,0
0,0,0,29,81,0,0,3,1,0,1,1,0,1,0
0,0,0,20,112,0,0,2,10,0,0,1,0,1,0
0,0,0,15,91,4,0,1,2,0,0,0,0,0,0
0,0,0,15,64,1,0,2,0,0,0,0,0,0,0
0,0,0,25,60,0,0,2,3,0,0,0,0,1,0
0,0,0,11,75,0,0,1,0,0,7,0,0,1,0
0,0,0,34,63,0,0,1,2,0,0,0,0,0,0
0,1,0,26,67,0,0,3,2,0,1,1,0,0,0
0,1,0,11,70,0,0,1,6,0,0,0,0,0,0
0,0,0,13,95,0,0,1,2,1,4,0,0,0,0
0,1,0,21,68,0,0,2,2,0,0,1,0,0,0
0,0,0,13,95,0,0,1,13,0,0,0,0,0,0
0,1,0,18,114,5,0,2,2,0,2,1,0,0,0
0,0,0,27,92,1,0,3,0,2,0,2,0,0,0
0,0,0,17,122,6,0,3,2,2,2,1,0,1,0
0,0,0,28,144,1,0,8,1,2,1,2,0,0,0
0,1,0,20,95,2,0,5,0,2,2,2,0,0,0
0,0,0,17,76,1,0,2,0,0,0,1,0,0,0
0,1,0,29,71,0,0,3,0,0,0,1,0,0,0
0,0,0,33,77,0,0,5,0,0,1,1,0,0,0
0,0,0,24,125,6,0,3,1,1,2,1,0,1,0
0,0,0,28,87,0,0,4,0,0,0,1,0,0,0
0,0,0,16,77,0,0,2,0,0,2,0,0,1,0
0,1,0,18,199,22,0,3,0,0,0,1,0,1,0
0,1,0,21,84,0,0,2,8,0,0,1,0,0,0
0,0,0,21,71,0,0,3,0,0,0,1,0,1,0
0,1,0,17,70,0,0,1,3,0,0,0,0,0,0
0,1,0,13,66,0,0,1,4,0,0,0,0,0,0
0,1,0,17,175,0,0,1,23,0,0,0,0,0,0
0,1,0,8,84,0,0,1,6,0,0,0,0,0,0
0,0,0,35,111,0,0,2,8,0,0,1,0,1,0
0,0,0,15,68,0,0,2,4,0,0,0,0,1,0
0,0,0,8,65,0,0,1,7,0,0,0,0,1,0
0,0,0,7,141,7,0,2,0,0,1,0,0,0,0
0,1,0,7,103,0,0,1,7,0,1,0,0,1,0
0,0,0,35,65,0,0,3,3,0,0,2,0,0,0
0,0,0,13,67,0,0,2,0,0,0,0,0,0,0
0,0,0,18,206,0,0,3,11,7,2,0,0,0,0
0,0,0,29,115,0,0,2,1,1,0,1,0,0,0
0,0,0,7,79,0,0,1,7,0,0,0,0,0,0
0,1,0,14,93,0,0,1,10,0,0,0,0,0,0
0,0,0,11,75,0,0,2,8,0,0,0,0,1,0
0,0,0,16,62,0,0,2,0,0,1,0,0,1,0
0,0,0,12,74,3,0,2,0,0,1,0,0,0,0
0,0,0,18,73,0,0,2,1,0,1,0,0,0,0
0,0,0,17,90,1,0,2,4,0,0,0,0,0,0
0,1,0,19,106,0,0,3,11,0,0,2,0,0,0
0,0,0,16,62,0,0,2,5,0,0,0,0,1,0
0,0,0,22,89,3,0,2,0,0,1,0,0,0,0
0,1,0,26,75,0,0,2,4,0,0,1,0,0,0
0,1,0,18,97,0,0,1,8,0,0,0,0,0,0
0,0,0,22,82,4,0,4,0,0,0,1,0,1,0
0,1,0,12,132,3,0,2,2,0,1,0,0,1,0
0,0,0,17,80,0,0,3,5,0,0,0,0,0,0
0,1,0,19,73,0,0,1,4,0,0,0,0,0,0
0,1,0,14,66,4,0,2,0,0,0,1,0,0,0
0,1,0,11,79,0,0,1,2,3,0,0,0,0,0
0,1,0,25,82,0,0,1,5,0,0,0,0,1,0
0,1,0,15,77,0,0,1,7,0,0,0,0,1,0
0,1,0,12,97,0,0,1,6,0,1,0,0,0,0
0,1,0,13,95,0,0,1,9,0,0,0,0,0,0
0,1,0,19,65,0,0,3,0,0,0,1,0,0,0
0,0,0,20,65,0,0,2,4,0,0,0,0,0,0
0,0,0,21,155,0,0,4,0,0,0,1,0,1,0
0,1,0,24,74,0,0,2,5,0,0,1,0,0,0
0,0,0,21,105,2,0,1,2,0,0,0,0,0,0
0,0,0,19,86,2,0,3,1,0,0,1,0,1,0
0,1,0,13,81,0,0,3,0,0,1,1,0,1,0
0,1,0,18,117,0,0,2,5,0,0,1,1,1,0
0,0,0,27,132,2,0,2,3,1,1,1,0,1,0
0,0,0,28,112,5,0,3,0,0,1,1,0,0,0
0,1,0,25,101,0,0,2,9,0,0,1,0,0,0
0,1,0,23,66,1,0,2,2,0,0,1,0,0,0
0,1,0,22,91,0,0,3,6,0,0,1,0,1,0
0,1,0,28,75,0,0,3,0,0,1,1,0,0,0
0,0,0,18,73,0,0,2,4,0,0,1,0,0,0
0,1,0,20,99,0,0,2,7,0,0,1,0,0,0
0,1,0,15,73,0,0,2,5,0,0,0,0,0,0
0,0,0,16,84,0,0,2,6,0,0,0,0,1,0
0,1,0,11,189,2,0,4,2,8,3,1,0,0,0
0,0,0,7,64,0,0,1,0,0,0,0,0,0,0
0,0,0,20,72,1,0,3,0,0,0,1,0,0,0
0,0,0,14,92,0,0,2,1,0,0,1,0,0,0
0,1,0,23,66,0,0,2,1,0,0,1,0,0,0
0,1,0,19,119,0,0,3,12,0,0,1,0,0,0
0,1,0,17,76,0,0,1,5,0,0,0,0,0,0
0,0,0,13,74,0,0,1,5,0,0,0,0,0,0
0,1,0,21,60,0,0,1,3,0,0,0,0,0,0
0,1,0,19,73,0,0,3,2,0,4,1,0,0,0
0,1,0,28,82,0,0,3,5,0,0,1,0,0,0
0,1,0,15,101,0,0,1,11,0,0,0,0,0,0
0,0,0,17,72,1,0,2,0,0,0,0,0,0,0
0,1,0,16,88,0,0,1,1,0,7,0,0,0,0
0,1,0,19,105,0,0,1,8,0,0,0,0,1,0
0,0,0,17,62,0,0,2,0,0,2,0,0,0,0
0,1,0,25,90,0,0,2,6,0,0,1,0,0,0
0,1,0,13,82,0,0,3,2,0,4,0,0,0,0
0,0,0,12,82,1,0,3,0,0,0,1,0,1,0
0,1,0,19,88,0,0,1,6,0,0,0,0,1,0
0,0,0,21,114,0,0,2,0,0,8,1,0,1,0
0,1,0,13,112,0,0,2,0,0,7,0,0,0,0
0,1,0,21,113,0,0,1,13,0,0,0,0,0,0
0,0,0,14,62,0,0,1,5,0,0,0,0,1,0
0,1,0,16,78,0,0,1,5,0,0,0,0,0,0
0,0,0,21,105,0,0,1,9,0,0,0,0,0,0
0,0,0,8,173,7,0,2,1,0,0,0,0,1,0
0,1,0,25,80,0,0,3,4,0,0,1,0,0,0
0,1,0,22,80,0,0,3,3,0,0,1,0,0,0
0,1,0,19,79,0,0,2,8,0,0,1,0,1,0
0,1,0,16,61,0,0,3,2,0,0,1,1,0,0
0,0,0,17,76,0,0,2,5,0,0,1,0,0,0
0,1,0,24,61,0,0,3,3,0,0,1,0,0,0
0,0,0,15,130,0,0,2,12,0,0,1,0,0,0
0,1,0,19,101,0,0,2,9,0,0,1,0,1,0
0,1,0,22,74,0,0,3,5,0,0,1,0,0,0
0,1,0,28,109,0,0,2,7,0,0,1,0,0,0
0,0,0,13,70,0,0,2,5,0,0,1,0,0,0
0,0,0,17,67,0,0,2,2,0,0,1,0,0,0
0,1,0,23,105,0,0,2,8,0,0,1,0,0,0
0,1,0,26,170,0,0,2,17,0,0,1,0,0,0
0,0,0,13,95,0,0,2,6,0,0,1,0,0,0
0,0,0,17,83,0,0,3,0,0,3,1,0,1,0
0,0,0,12,89,0,0,2,9,0,0,1,0,0,0
0,1,0,12,74,0,0,2,4,0,0,1,0,1,0
0,1,0,22,67,0,0,2,5,0,0,1,0,0,0
0,0,0,19,156,0,0,3,14,0,0,1,0,0,0
0,0,0,19,62,0,0,3,0,0,0,1,0,0,0
0,0,0,18,64,0,0,2,3,0,0,1,0,0,0
0,1,0,21,152,2,0,2,11,0,2,1,0,1,0
0,1,0,21,71,0,0,3,3,0,0,1,0,1,0
0,1,0,15,72,0,0,2,2,0,0,1,0,0,0
0,1,0,23,114,0,0,3,12,0,0,2,0,0,0
0,1,0,24,130,2,0,2,8,0,2,1,0,0,0
0,1,0,24,61,0,0,2,5,0,0,1,0,0,0
0,1,0,13,71,0,0,2,3,0,0,1,0,1,0
0,1,0,15,174,0,0,2,20,0,0,1,0,1,0
0,0,0,19,114,0,0,3,1,0,2,1,0,0,0
0,1,0,17,101,0,0,3,8,0,1,1,0,0,0
0,0,0,15,120,0,0,3,11,0,0,1,0,0,0
0,1,0,13,122,2,0,2,7,0,2,1,0,0,0
0,1,0,20,96,0,0,3,7,0,0,1,0,0,0
0,0,0,20,147,0,0,3,14,0,0,1,0,0,0
0,1,0,23,82,0,0,2,7,0,0,1,0,1,0
0,1,0,20,70,0,0,3,4,0,0,1,0,1,0
0,1,0,13,109,0,0,2,11,0,0,1,0,0,0
0,0,0,16,60,0,0,1,6,0,0,0,0,0,0
0,0,0,21,81,0,0,1,9,0,0,0,1,1,0
0,0,0,25,87,2,0,3,0,0,1,1,0,1,0
0,0,0,19,86,0,0,7,0,0,0,1,0,1,0
0,1,0,21,74,0,0,1,2,0,0,0,0,1,0
0,1,0,14,83,0,0,1,8,0,0,0,0,0,0
0,0,0,21,67,0,0,2,4,0,0,1,0,0,0
0,1,0,14,97,0,0,1,13,0,0,0,0,0,0
0,1,0,23,118,0,0,3,0,0,6,1,0,0,0
0,1,0,18,76,0,0,1,8,0,0,0,0,1,0
0,0,0,21,63,0,0,3,3,0,0,1,0,1,0
0,1,0,34,134,0,0,2,9,0,0,1,0,0,0
0,1,0,22,112,0,0,3,7,0,1,1,0,1,0
0,0,0,12,65,1,0,3,0,0,1,0,0,0,0
0,1,0,13,97,0,0,2,10,0,0,0,0,0,0
0,1,0,21,135,0,0,3,0,2,0,1,0,1,0
0,0,0,24,85,0,0,3,5,0,0,1,0,0,0
0,0,0,23,80,0,0,3,0,0,2,1,0,1,0
0,1,0,23,60,0,0,2,1,0,0,1,0,0,0
0,1,0,16,62,0,0,2,3,0,0,0,0,0,0
0,0,0,17,67,0,0,1,3,0,0,0,0,0,0
0,1,0,31,91,0,0,2,5,0,0,1,0,0,0
0,0,0,16,142,4,0,3,0,0,9,1,0,0,0
0,0,0,29,86,1,0,3,0,0,3,1,0,0,0
0,0,0,14,102,0,0,1,8,0,0,0,0,1,0
0,0,0,11,85,0,0,1,6,0,0,0,0,0,0
0,0,0,18,89,0,0,1,8,0,0,0,0,1,0
0,1,0,7,78,0,0,1,1,0,5,0,0,0,0
0,0,0,19,91,2,0,2,2,2,0,1,0,1,0
0,1,0,12,73,0,0,2,7,0,0,0,0,0,0
0,1,0,16,86,0,0,2,10,0,0,1,0,0,0
0,0,0,24,63,0,0,2,1,0,0,1,0,1,0
0,1,0,30,91,0,0,2,4,0,0,1,0,0,0
0,0,0,19,69,1,0,1,2,0,0,0,0,0,0
0,1,0,20,122,0,0,2,15,0,0,1,0,0,0
0,0,0,21,71,2,0,2,0,0,1,1,0,0,0
0,1,0,24,132,2,0,2,7,0,2,1,0,0,0
0,0,0,30,137,0,0,2,12,0,0,1,0,0,0
0,1,0,12,63,0,0,1,4,0,0,0,0,0,0
0,1,0,21,99,0,0,2,9,0,0,1,0,0,0
0,0,0,21,93,0,0,3,0,0,9,1,0,1,0
0,1,0,11,100,1,0,2,0,2,5,0,0,0,0
0,1,0,17,71,0,0,1,5,0,0,0,0,0,0
0,1,0,19,80,0,0,3,2,0,1,1,0,0,0
0,0,0,20,76,0,0,5,0,0,3,2,0,0,0
0,1,0,6,68,0,0,1,6,0,0,0,0,1,0
0,1,0,14,82,0,0,1,7,0,0,0,0,0,0
0,0,0,18,71,0,0,2,0,0,1,0,0,0,0
0,0,0,36,156,4,0,3,4,0,1,0,0,1,0
0,0,0,20,74,0,0,1,3,0,0,0,0,0,0
0,1,0,24,102,0,0,2,4,0,0,1,0,0,0
0,0,0,26,96,0,0,3,6,0,0,1,0,1,0
0,1,0,22,153,0,0,3,18,0,0,1,0,0,0
0,1,0,16,94,0,0,3,0,0,2,1,0,1,0
0,1,0,22,62,0,0,3,0,0,1,1,0,0,0
0,0,0,7,71,2,0,3,0,1,0,0,0,1,0
0,1,0,39,84,0,0,5,5,0,0,3,0,0,0
0,1,0,20,66,0,0,2,5,0,0,0,0,0,0
0,0,0,13,122,1,0,3,4,2,0,1,0,1,0
0,1,0,10,75,0,0,1,6,0,0,0,0,0,0
0,1,0,14,78,0,0,1,7,0,0,0,0,1,0
0,1,0,12,68,0,0,1,6,0,0,0,0,0,0
0,1,0,16,73,0,0,2,0,0,0,0,0,0,0
0,0,0,19,63,0,0,3,0,0,0,1,0,0,0
0,1,0,20,116,0,0,2,13,0,0,1,0,0,0
0,1,0,16,65,0,0,1,5,0,0,0,0,0,0
0,0,0,20,79,0,0,3,1,0,2,1,0,1,0
0,0,0,11,82,0,0,3,0,0,2,1,0,1,0
0,0,0,14,92,0,0,2,0,0,8,0,0,1,0
0,0,0,12,85,1,0,3,0,1,0,1,0,0,0
0,1,0,15,93,0,0,2,7,0,0,0,0,0,0
0,1,0,23,75,2,0,1,0,0,3,0,0,0,0
0,1,0,14,70,0,0,1,5,0,0,0,0,0,0
0,1,0,14,113,6,0,2,0,0,0,0,0,0,0
0,1,0,17,60,0,0,3,1,0,0,2,0,1,0
0,1,0,16,73,2,0,3,0,0,1,1,0,0,0
0,0,0,22,125,0,0,2,0,5,2,1,0,0,0
0,0,0,22,95,5,0,2,0,0,1,1,0,0,0
0,0,0,25,70,1,0,3,1,0,0,1,0,0,0
0,1,0,31,64,0,0,3,0,0,0,1,0,0,0
0,0,0,31,123,0,0,4,2,0,0,1,0,0,0
0,1,0,25,67,0,0,3,3,0,0,1,0,0,0
0,0,0,18,62,0,0,1,6,0,0,0,0,0,0
0,1,0,24,87,0,0,3,10,0,0,1,0,0,0
0,0,0,11,67,0,0,1,6,0,0,0,0,1,0
0,0,0,8,97,0,0,1,9,0,0,0,0,0,0
0,1,0,15,67,0,0,1,6,0,0,0,0,0,0
0,1,0,37,87,0,0,3,4,0,0,2,0,1,0
0,0,0,27,129,0,0,3,1,0,11,1,0,0,0
0,1,0,21,78,0,0,3,0,0,1,1,0,0,0
0,0,0,13,78,3,0,6,0,0,0,1,0,1,0
0,1,0,14,70,0,0,2,1,0,0,0,0,0,0
0,0,0,18,91,0,0,3,7,0,0,2,0,0,0
0,0,0,30,91,0,0,2,5,0,0,1,0,0,0
0,0,0,20,71,0,0,1,7,0,0,0,0,1,0
0,0,0,13,68,0,0,1,7,0,0,0,0,0,0
0,0,0,17,103,1,0,5,2,0,2,1,0,1,0
0,1,0,18,83,0,0,1,8,0,0,0,0,0,0
0,1,0,14,74,0,0,1,6,0,0,0,0,0,0
0,1,0,12,77,0,0,1,4,0,1,0,0,1,0
0,1,0,16,70,1,0,3,0,0,0,1,0,0,0
0,1,0,18,65,0,0,2,3,0,1,0,0,0,0
0,0,0,18,127,0,0,2,14,0,0,0,0,0,0
0,1,0,16,60,0,0,1,5,0,0,0,0,0,0
0,1,0,8,79,3,0,2,0,0,1,0,0,0,0
0,0,0,32,99,0,0,4,7,0,0,2,0,0,0
0,1,0,13,62,0,0,3,0,0,0,1,0,1,0
0,1,0,17,90,0,0,1,14,0,0,0,0,0,0
0,1,0,12,98,0,0,1,12,0,0,0,0,1,0
0,0,0,12,84,0,0,2,0,0,6,0,0,0,0
0,1,0,10,83,0,0,2,4,0,0,0,0,0,0
0,0,0,14,95,0,0,1,9,0,0,0,0,1,0
0,0,0,7,77,1,0,1,5,0,1,0,0,1,0
0,1,0,22,105,0,0,2,10,0,0,0,0,0,0
0,0,0,20,93,3,0,2,0,0,1,1,0,0,0
0,1,0,24,122,0,0,1,12,0,0,0,0,0,0
0,1,0,10,95,0,0,1,8,0,0,0,0,0,0
0,1,0,23,73,0,0,2,4,0,0,1,0,0,0
0,0,0,19,61,0,0,2,3,0,0,1,0,0,0
0,0,0,7,64,0,0,2,4,0,0,0,0,1,0
0,1,0,13,76,0,0,1,7,0,0,0,0,0,0
0,0,0,7,61,0,0,1,5,0,0,0,0,0,0
0,0,0,17,68,0,0,3,4,0,0,0,0,0,0
0,0,0,12,90,0,0,1,7,0,0,0,0,1,0
0,0,0,19,95,0,0,3,1,0,1,0,0,0,0
0,0,0,17,106,0,0,1,11,0,0,0,0,1,0
0,0,0,17,125,0,0,3,0,8,1,1,0,0,0
0,1,0,21,89,0,0,2,6,0,0,1,0,0,0
0,0,0,18,82,0,0,2,3,0,0,1,0,1,0
0,0,0,15,104,1,0,2,1,1,0,1,0,0,0
0,0,0,23,71,0,0,3,0,0,0,1,0,0,0
0,1,0,12,116,0,0,1,12,0,0,0,0,0,0
0,1,0,23,108,0,0,2,10,0,2,1,0,0,0
0,1,0,20,104,0,0,3,4,0,0,1,0,0,0
0,1,0,26,96,0,0,2,7,0,2,1,0,0,0
0,0,0,12,76,0,0,1,0,0,0,0,0,0,0
0,1,0,21,125,1,0,3,7,1,2,1,0,1,0
0,0,0,20,91,0,0,1,7,0,0,0,0,1,0
0,1,0,21,83,0,0,1,6,0,0,0,0,0,0
0,0,0,17,61,0,0,1,0,0,0,0,0,1,0
0,0,0,24,75,0,0,2,1,0,0,1,0,1,0
0,0,0,19,63,2,0,2,0,0,0,0,0,0,0
0,1,0,21,75,3,0,1,0,0,1,0,0,0,0
0,0,0,25,83,0,0,2,5,0,0,1,0,0,0
0,0,0,26,80,0,0,2,0,0,1,0,0,0,0
0,1,0,10,91,0,0,2,7,0,0,0,0,0,0
0,1,0,11,64,0,0,1,1,0,3,0,0,0,0
0,1,0,13,62,0,0,2,4,0,0,0,0,0,0
0,0,0,17,77,0,0,1,6,0,0,0,0,0,0
0,1,0,24,64,0,0,2,1,0,0,0,0,0,0
0,1,0,19,88,1,0,2,0,0,3,0,0,0,0
0,0,0,12,82,0,0,1,8,0,0,0,0,1,0
0,1,0,23,84,0,0,1,5,0,0,0,0,0,0
0,0,0,8,60,2,0,1,0,0,0,0,0,0,0
0,1,0,13,77,1,0,1,4,0,0,0,0,0,0
0,0,0,21,100,0,0,2,7,0,0,1,0,0,0
0,0,0,22,89,0,0,1,6,0,0,0,0,1,0
0,1,0,13,97,0,0,1,8,0,0,0,0,0,0
0,1,0,19,88,0,0,1,5,0,0,0,0,1,0
0,0,0,16,98,0,0,2,5,0,0,0,0,0,0
0,1,0,12,106,0,0,1,9,0,0,0,0,1,0
0,1,0,22,73,0,0,1,3,0,0,0,1,0,0
0,1,0,14,67,0,0,2,6,0,0,0,0,0,0
0,1,0,12,120,0,0,1,14,0,0,0,0,0,0
0,1,0,27,61,0,0,2,5,0,0,1,0,0,0
0,1,0,21,61,0,0,1,0,0,0,0,0,0,0
0,0,0,12,60,0,0,2,3,0,0,0,0,0,0
0,1,0,17,72,0,0,2,4,0,0,1,0,1,0
0,1,0,16,71,0,0,3,4,0,0,1,0,0,0
0,0,0,21,91,0,0,2,9,0,0,1,0,1,0
0,0,0,13,102,0,0,2,0,0,7,1,0,1,0
0,1,0,27,79,0,0,2,5,0,0,1,0,0,0
0,1,0,20,79,0,0,2,6,0,0,1,0,0,0
0,1,0,20,78,0,0,3,5,0,0,1,0,0,0
0,1,0,21,96,0,0,2,10,0,0,1,0,0,0
0,1,0,19,79,0,0,3,4,0,0,1,0,0,0
0,0,0,20,64,0,0,3,0,0,2,1,0,0,0
0,0,0,15,87,0,0,2,6,0,0,1,0,0,0
0,1,0,21,73,0,0,2,1,0,0,1,0,1,0
0,1,0,14,71,0,0,3,0,0,0,1,0,0,0
0,0,0,20,68,0,0,2,4,0,0,1,0,0,0
0,0,0,17,73,0,0,2,5,0,0,1,0,0,0
0,1,0,29,109,0,0,4,2,0,4,2,0,0,0
0,1,0,14,69,1,0,3,0,0,0,1,0,0,0
0,0,0,13,73,0,0,2,3,0,0,1,0,0,0
0,0,0,23,71,0,0,2,4,0,0,1,0,0,0
0,0,0,17,139,0,0,3,16,0,0,1,0,0,0
0,1,0,25,77,0,0,3,5,0,0,1,0,0,0
0,1,0,18,106,2,0,2,2,0,2,1,0,0,0
0,1,0,25,76,0,0,2,3,0,0,1,0,0,0
0,0,0,16,61,0,0,2,3,0,0,1,0,1,0
0,1,0,24,113,0,0,2,11,0,0,1,0,0,0
0,1,0,29,63,0,0,2,1,0,0,1,0,1,0
0,1,0,23,121,0,0,2,7,0,0,1,0,0,0
0,0,0,17,72,0,0,2,6,0,0,1,0,1,0
0,0,0,13,91,0,0,2,7,0,0,1,0,1,0
0,1,0,11,75,1,0,2,0,0,2,0,0,1,0
0,0,0,16,77,0,0,1,6,0,0,0,0,0,0
0,1,0,20,75,0,0,2,5,0,0,1,0,1,0
0,1,0,22,82,0,0,2,5,0,0,1,0,0,0
